,UNITDESC,WKD_RATE1,WKD_START1,WKD_END1,WKD_RATE2,WKD_START2,WKD_END2,WKD_RATE3,WKD_START3,WKD_END3,SAT_RATE1,SAT_START1,SAT_END1,SAT_RATE2,SAT_START2,SAT_END2,SAT_RATE3,SAT_START3,SAT_END3,PARKING_TIME_LIMIT
13945,N PACIFIC ST BETWEEN BAGLEY AVE N AND N 35TH ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13946,N PACIFIC ST BETWEEN EASTERN AVE N AND 1ST AVE NE,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13947,N PACIFIC ST BETWEEN N 34TH ST AND BAGLEY AVE N,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13948,N PACIFIC ST BETWEEN N 35TH ST AND N 36TH ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13949,N PACIFIC ST BETWEEN N 36TH ST AND SUNNYSIDE AVE N,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13950,N PACIFIC ST BETWEEN N 37TH ST AND EASTERN AVE N,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13951,N PACIFIC ST BETWEEN SUNNYSIDE AVE N AND N 37TH ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13952,N PHINNEY WAY BETWEEN LINDEN AVE N AND PHINNEY TURN RD,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13953,N PHINNEY WAY BETWEEN N 45TH ST AND AURORA AVE N,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13954,N PHINNEY WAY BETWEEN PHINNEY TURN RD AND N 45TH ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13955,NAGLE PL BETWEEN E HOWELL ST AND E DENNY WAY,1.5,8,11,2.5,11,17,3.0,17.0,22.0,2.0,8.0,11.0,2.5,11.0,17.0,3.0,17.0,22.0,240.0
13956,NAGLE PL BETWEEN E OLIVE ST AND E HOWELL ST,1.5,8,11,2.5,11,17,3.0,17.0,22.0,2.0,8.0,11.0,2.5,11.0,17.0,3.0,17.0,22.0,240.0
13957,NAGLE PL BETWEEN E PINE ST AND E OLIVE ST,1.5,8,11,2.5,11,17,3.0,17.0,22.0,2.0,8.0,11.0,2.5,11.0,17.0,3.0,17.0,22.0,240.0
13958,NE 100TH ST BETWEEN 12TH AVE NE AND 15TH AVE NE,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13959,NE 100TH ST BETWEEN 15TH AVE NE AND DEAD END 1,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13960,NE 100TH ST BETWEEN 1ST AVE NE AND 2ND AVE NE,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13961,NE 100TH ST BETWEEN 21ST AVE NE AND LAKE CITY WAY NE,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13962,NE 100TH ST BETWEEN 2ND AVE NE AND 3RD AVE NE,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13963,NE 100TH ST BETWEEN 31ST AVE NE AND 32ND W AVE NE,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13964,NE 100TH ST BETWEEN 32ND E AVE NE AND 35TH AVE NE,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13965,NE 100TH ST BETWEEN 32ND W AVE NE AND 32ND E AVE NE,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13966,NE 100TH ST BETWEEN 35TH AVE NE AND 36TH AVE NE,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13967,NE 100TH ST BETWEEN 36TH AVE NE AND 38TH AVE NE,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13968,NE 100TH ST BETWEEN 38TH AVE NE AND 39TH AVE NE,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13969,NE 100TH ST BETWEEN 39TH AVE NE AND 40TH AVE NE,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13970,NE 100TH ST BETWEEN 3RD AVE NE AND 4TH AVE NE,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0
13971,NE 100TH ST BETWEEN 45TH AVE NE AND 46TH AVE NE,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13972,NE 100TH ST BETWEEN 48TH AVE NE AND 49TH AVE NE,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13973,NE 100TH ST BETWEEN 49TH AVE NE AND LAKE SHORE BLVD NE,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13974,NE 100TH ST BETWEEN 4TH AVE NE AND 5TH AVE NE,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13975,NE 100TH ST BETWEEN 5TH AVE NE AND 8TH AVE NE,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13976,NE 100TH ST BETWEEN 8TH AVE NE AND ROOSEVELT WAY NE,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13977,NE 100TH ST BETWEEN BURKE GILMAN TRL AND LAKE SHORE ER BLVD NE,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13978,NE 100TH ST BETWEEN DEAD END 2 AND 17TH AVE NE,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13979,NE 100TH ST BETWEEN DEAD END 3 AND RAVENNA AVE NE,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13980,NE 100TH ST BETWEEN DEAD END AND 21ST AVE NE,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13981,NE 100TH ST BETWEEN LAKE SHORE BLVD NE AND BURKE GILMAN TRL,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13982,NE 100TH ST BETWEEN RAVENNA AVE NE AND 31ST AVE NE,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13983,NE 100TH ST BETWEEN ROOSEVELT WAY NE AND 12TH AVE NE,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13984,NE 100TH ST BETWEEN SAND POINT WAY NE AND 48TH AVE NE,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13985,NE 102ND ST BETWEEN 12TH AVE NE AND 15TH AVE NE,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13986,NE 102ND ST BETWEEN 15TH AVE NE AND DEAD END 3,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13987,NE 102ND ST BETWEEN 20TH AVE NE AND 21ST AVE NE,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13988,NE 102ND ST BETWEEN 21ST AVE NE AND 23RD AVE NE,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13989,NE 102ND ST BETWEEN 23RD AVE NE AND DEAD END 5,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13990,NE 102ND ST BETWEEN 5TH AVE NE AND DEAD END 1,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13991,NE 102ND ST BETWEEN 8TH AVE NE AND ROOSEVELT WAY NE,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13992,NE 102ND ST BETWEEN DEAD END 2 AND 8TH AVE NE,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13993,NE 102ND ST BETWEEN DEAD END 4 AND 20TH AVE NE,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13994,NE 102ND ST BETWEEN DEAD END 6 AND LAKE CITY WAY NE,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13995,NE 102ND ST BETWEEN ROOSEVELT WAY NE AND 12TH AVE NE,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13996,NE 103RD PL BETWEEN 42ND AVE NE AND 44TH AVE NE,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13997,NE 103RD PL BETWEEN DEAD END AND 42ND AVE NE,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13998,NE 103RD ST BETWEEN 12TH AVE NE AND 15TH AVE NE,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13999,NE 103RD ST BETWEEN 15TH AVE NE AND DEAD END 1,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14000,NE 103RD ST BETWEEN 1ST AVE NE AND 2ND AVE NE,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14001,NE 103RD ST BETWEEN 20TH AVE NE AND 23RD AVE NE,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14002,NE 103RD ST BETWEEN 23RD AVE NE AND DEAD END 3,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14003,NE 103RD ST BETWEEN 29TH AVE NE AND 32ND AVE NE,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14004,NE 103RD ST BETWEEN 2ND AVE NE AND 3RD AVE NE,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14005,NE 103RD ST BETWEEN 32ND AVE NE AND 35TH AVE NE,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14006,NE 103RD ST BETWEEN 36TH AVE NE AND 38TH AVE NE,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14007,NE 103RD ST BETWEEN 3RD AVE NE AND 5TH AVE NE,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14008,NE 103RD ST BETWEEN 48TH AVE NE AND 49TH AVE NE,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14009,NE 103RD ST BETWEEN 49TH AVE NE AND LAKE SHORE BLVD NE,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14010,NE 103RD ST BETWEEN 5TH AVE NE AND 8TH AVE NE,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14011,NE 103RD ST BETWEEN 8TH AVE NE AND ROOSEVELT WAY NE,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14012,NE 103RD ST BETWEEN DEAD END 2 AND 20TH AVE NE,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14013,NE 103RD ST BETWEEN DEAD END 4 AND 36TH AVE NE,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14014,NE 103RD ST BETWEEN DEAD END 5 AND 40TH AVE NE,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14015,NE 103RD ST BETWEEN DEAD END 6 AND SAND POINT WAY NE,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14016,NE 103RD ST BETWEEN RAVENNA AVE NE AND 29TH AVE NE,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14017,NE 103RD ST BETWEEN ROOSEVELT WAY NE AND 12TH AVE NE,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14018,NE 103RD ST BETWEEN SAND POINT WAY NE AND 48TH AVE NE,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14019,NE 104TH PL BETWEEN 44TH AVE NE AND 45TH AVE NE,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14020,NE 104TH PL BETWEEN NE 105TH ST AND 44TH AVE NE,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14021,NE 104TH ST BETWEEN 11TH AVE NE AND 12TH AVE NE,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14022,NE 104TH ST BETWEEN 12TH AVE NE AND 15TH AVE NE,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14023,NE 104TH ST BETWEEN 17TH AVE NE AND 20TH AVE NE,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14024,NE 104TH ST BETWEEN 20TH AVE NE AND 23RD AVE NE,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14025,NE 104TH ST BETWEEN 23RD AVE NE AND DEAD END 3,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14026,NE 104TH ST BETWEEN 32ND AVE NE AND 35TH AVE NE,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14027,NE 104TH ST BETWEEN 40TH AVE NE AND DEAD END 4,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14028,NE 104TH ST BETWEEN 5TH AVE NE AND DEAD END 1,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14029,NE 104TH ST BETWEEN 8TH AVE NE AND ROOSEVELT WAY NE,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14030,NE 104TH ST BETWEEN DEAD END 2 AND 8TH AVE NE,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14031,NE 104TH ST BETWEEN DEAD END 5 AND 42ND AVE NE,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14032,NE 104TH ST BETWEEN ROOSEVELT WAY NE AND 11TH AVE NE,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14033,NE 104TH WAY BETWEEN 23RD AVE NE AND LAKEVIEW LN NE,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14034,NE 104TH WAY BETWEEN LAKEVIEW LN NE AND LAKE CITY WAY NE,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14035,NE 105TH PL BETWEEN 12TH AVE NE AND NE 105TH ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14036,NE 105TH PL BETWEEN DEAD END AND 27TH AVE NE,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14037,NE 105TH ST BETWEEN 12TH AVE NE AND NE 105TH PL,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14038,NE 105TH ST BETWEEN 17TH AVE NE AND 20TH W AVE NE,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14039,NE 105TH ST BETWEEN 20TH E AVE NE AND 23RD AVE NE,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14040,NE 105TH ST BETWEEN 20TH W AVE NE AND 20TH E AVE NE,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14041,NE 105TH ST BETWEEN 23RD AVE NE AND VICTORY LN NE,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14042,NE 105TH ST BETWEEN 27TH AVE NE AND RAVENNA AVE NE,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14043,NE 105TH ST BETWEEN 32ND AVE NE AND 35TH AVE NE,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14044,NE 105TH ST BETWEEN 35TH AVE NE AND 36TH AVE NE,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14045,NE 105TH ST BETWEEN 36TH AVE NE AND 38TH AVE NE,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14046,NE 105TH ST BETWEEN 38TH AVE NE AND 39TH AVE NE,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14047,NE 105TH ST BETWEEN 39TH AVE NE AND 40TH AVE NE,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14048,NE 105TH ST BETWEEN 40TH AVE NE AND 41ST PL NE,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14049,NE 105TH ST BETWEEN 41ST PL NE AND 42ND AVE NE,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14050,NE 105TH ST BETWEEN 42ND AVE NE AND NE 104TH PL,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14051,NE 105TH ST BETWEEN 48TH AVE NE AND EXETER AVE NE,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14052,NE 105TH ST BETWEEN 5TH AVE NE AND 8TH AVE NE,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14053,NE 105TH ST BETWEEN 8TH AVE NE AND 9TH AVE NE,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14054,NE 105TH ST BETWEEN 9TH AVE NE AND ROOSEVELT WAY NE,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14055,NE 105TH ST BETWEEN ALTON AVE NE AND ALTON PL NE,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14056,NE 105TH ST BETWEEN DEAD END 2 AND 17TH AVE NE,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14057,NE 105TH ST BETWEEN DURLAND AVE NE AND 48TH AVE NE,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14058,NE 105TH ST BETWEEN EXETER AVE NE AND LAKE SHORE BLVD NE,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14059,NE 105TH ST BETWEEN FISCHER PL NE AND 27TH AVE NE,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14060,NE 105TH ST BETWEEN FISCHER PL NE AND DEAD END 3,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14061,NE 105TH ST BETWEEN NE 104TH PL AND ALTON AVE NE,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14062,NE 105TH ST BETWEEN NE 105TH PL AND DEAD END 1,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14063,NE 105TH ST BETWEEN RAVENNA AVE NE AND 32ND AVE NE,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14064,NE 105TH ST BETWEEN ROOSEVELT WAY NE AND 11TH AVE NE,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14065,NE 105TH ST BETWEEN SAND POINT WAY NE AND DURLAND AVE NE,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14066,NE 105TH ST BETWEEN VICTORY LN NE AND LAKEVIEW LN NE,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14067,NE 106TH PL BETWEEN 27TH AVE NE AND DEAD END 2,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14068,NE 106TH PL BETWEEN DEAD END 1 AND 27TH AVE NE,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14069,NE 106TH ST BETWEEN 10TH PL NE AND 11TH AVE NE,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14070,NE 106TH ST BETWEEN 11TH AVE NE AND 12TH AVE NE,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14071,NE 106TH ST BETWEEN 14TH AVE NE AND DEAD END 4,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14072,NE 106TH ST BETWEEN 15TH AVE NE AND 17TH AVE NE,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14073,NE 106TH ST BETWEEN 17TH AVE NE AND 19TH AVE NE,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14074,NE 106TH ST BETWEEN 8TH AVE NE AND DEAD END 1,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14075,NE 106TH ST BETWEEN ALTON PL NE AND SAND POINT WAY NE,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14076,NE 106TH ST BETWEEN DEAD END 2 AND 9TH AVE NE,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14077,NE 106TH ST BETWEEN DEAD END 3 AND 14TH AVE NE,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
