,UNITDESC,WKD_RATE1,WKD_START1,WKD_END1,WKD_RATE2,WKD_START2,WKD_END2,WKD_RATE3,WKD_START3,WKD_END3,SAT_RATE1,SAT_START1,SAT_END1,SAT_RATE2,SAT_START2,SAT_END2,SAT_RATE3,SAT_START3,SAT_END3,PARKING_TIME_LIMIT
6923,5TH AVE S BETWEEN S JACKSON ST AND S KING ST,0.5,480,661,2.0,660,1021,1.5,1020.0,1201.0,0.5,480.0,661.0,2.0,660.0,1021.0,1.5,1020.0,1201.0,120.0
6926,5TH AVE S BETWEEN S KING ST AND S WELLER ST,0.5,480,661,2.0,660,1021,1.5,1020.0,1201.0,0.5,480.0,661.0,2.0,660.0,1021.0,1.5,1020.0,1201.0,120.0
6940,5TH AVE S BETWEEN S WELLER ST AND S DEARBORN ST,0.5,480,661,2.0,660,1021,1.5,1020.0,1201.0,0.5,480.0,661.0,2.0,660.0,1021.0,1.5,1020.0,1201.0,120.0
7080,6TH AVE BETWEEN BATTERY ST AND WALL ST,1.5,480,661,2.5,660,1081,,,,1.5,480.0,661.0,2.5,660.0,1081.0,,,,240.0
7081,6TH AVE BETWEEN BELL ST AND BATTERY ST,1.5,480,661,2.5,660,1081,,,,1.5,480.0,661.0,2.5,660.0,1081.0,,,,240.0
7082,6TH AVE BETWEEN BLANCHARD ST AND BELL ST,1.5,480,661,2.5,660,1081,,,,1.5,480.0,661.0,2.5,660.0,1081.0,,,,240.0
7084,6TH AVE BETWEEN COLUMBIA ST AND MARION ST,4.0,480,661,5.0,660,1021,2.5,1020.0,1201.0,4.0,480.0,661.0,5.0,660.0,1021.0,2.5,1020.0,1201.0,120.0
7087,6TH AVE BETWEEN LENORA ST AND BLANCHARD ST,1.5,480,661,2.5,660,1081,,,,1.5,480.0,661.0,2.5,660.0,1081.0,,,,240.0
7090,6TH AVE BETWEEN OLIVE WAY AND STEWART ST,3.5,480,661,4.5,660,1021,3.0,1020.0,1201.0,3.5,480.0,661.0,4.5,660.0,1021.0,3.0,1020.0,1201.0,120.0
7091,6TH AVE BETWEEN PIKE ST AND PINE ST,3.5,480,661,4.0,660,1021,3.5,1020.0,1201.0,3.5,480.0,661.0,4.0,660.0,1021.0,3.5,1020.0,1201.0,120.0
7093,6TH AVE BETWEEN SENECA ST AND UNIVERSITY ST,3.5,480,661,4.0,660,1021,3.5,1020.0,1201.0,3.5,480.0,661.0,4.0,660.0,1021.0,3.5,1020.0,1201.0,120.0
7096,6TH AVE BETWEEN UNION ST AND PIKE ST,3.5,480,661,4.0,660,1021,3.5,1020.0,1201.0,3.5,480.0,661.0,4.0,660.0,1021.0,3.5,1020.0,1201.0,120.0
7097,6TH AVE BETWEEN UNIVERSITY ST AND UNION ST,3.5,480,661,4.0,660,1021,3.5,1020.0,1201.0,3.5,480.0,661.0,4.0,660.0,1021.0,3.5,1020.0,1201.0,120.0
7098,6TH AVE BETWEEN VIRGINIA ST AND LENORA ST,3.5,480,661,4.5,660,1021,3.0,1020.0,1201.0,3.5,480.0,661.0,4.5,660.0,1021.0,3.0,1020.0,1201.0,75.0
7099,6TH AVE BETWEEN WALL ST AND DENNY WAY,1.5,480,661,2.5,660,1081,,,,1.5,480.0,661.0,2.5,660.0,1081.0,,,,240.0
7100,6TH AVE BETWEEN WESTLAKE AVE AND VIRGINIA ST,3.5,480,661,4.5,660,1021,3.0,1020.0,1201.0,3.5,480.0,661.0,4.5,660.0,1021.0,3.0,1020.0,1201.0,120.0
7105,6TH AVE N BETWEEN DEAD END 1 AND ROY ST,0.0,0,2,0.0,0,2,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,
7106,6TH AVE N BETWEEN DENNY WAY AND JOHN ST,1.0,480,661,1.0,660,1081,,,,1.0,480.0,661.0,1.0,660.0,1081.0,,,,600.0
7111,6TH AVE N BETWEEN JOHN ST AND THOMAS ST,1.0,480,661,1.0,660,1081,,,,1.0,480.0,661.0,1.0,660.0,1081.0,,,,600.0
7115,6TH AVE N BETWEEN ROY ST AND VALLEY ST,0.0,0,2,0.0,0,2,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,
7190,6TH AVE S BETWEEN S BAYVIEW ST AND S LANDER ST,0.0,0,2,0.0,0,2,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,
7208,6TH AVE S BETWEEN S JACKSON ST AND S KING ST,0.5,480,661,2.0,660,1021,1.5,1020.0,1201.0,0.5,480.0,661.0,2.0,660.0,1021.0,1.5,1020.0,1201.0,120.0
7209,6TH AVE S BETWEEN S KING ST AND S WELLER ST,1.0,480,661,4.5,660,1021,3.0,1020.0,1201.0,1.0,480.0,661.0,4.5,660.0,1021.0,3.0,1020.0,1201.0,120.0
7210,6TH AVE S BETWEEN S LANDER ST AND S FOREST ST,0.0,0,2,0.0,0,2,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,
7211,6TH AVE S BETWEEN S LANE ST AND S DEARBORN ST,0.5,480,661,2.0,660,1021,1.5,1020.0,1201.0,0.5,480.0,661.0,2.0,660.0,1021.0,1.5,1020.0,1201.0,120.0
7213,6TH AVE S BETWEEN S MAIN ST AND S JACKSON ST,0.5,480,661,2.0,660,1021,1.5,1020.0,1201.0,0.5,480.0,661.0,2.0,660.0,1021.0,1.5,1020.0,1201.0,120.0
7224,6TH AVE S BETWEEN S STACY ST AND S BAYVIEW ST,0.0,0,2,0.0,0,2,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,60.0
7227,6TH AVE S BETWEEN S WELLER ST AND S LANE ST,1.0,480,661,4.5,660,1021,3.0,1020.0,1201.0,1.0,480.0,661.0,4.5,660.0,1021.0,3.0,1020.0,1201.0,120.0
7265,7TH AVE BETWEEN BATTERY ST AND AURORA NB AVE N,1.5,480,661,2.5,660,1081,,,,1.5,480.0,661.0,2.5,660.0,1081.0,,,,240.0
7266,7TH AVE BETWEEN BELL ST AND DEXTER AVE,1.5,480,661,2.5,660,1081,,,,1.5,480.0,661.0,2.5,660.0,1081.0,,,,240.0
7267,7TH AVE BETWEEN BLANCHARD ST AND BELL ST,1.5,480,661,2.5,660,1081,,,,1.5,480.0,661.0,2.5,660.0,1081.0,,,,
7268,7TH AVE BETWEEN CHERRY ST AND COLUMBIA ST,4.5,480,661,5.0,660,1021,4.5,1020.0,1201.0,4.5,480.0,661.0,5.0,660.0,1021.0,4.5,1020.0,1201.0,120.0
7271,7TH AVE BETWEEN JAMES ST AND CHERRY ST,4.5,480,661,5.0,660,1021,4.5,1020.0,1201.0,4.5,480.0,661.0,5.0,660.0,1021.0,4.5,1020.0,1201.0,120.0
7272,7TH AVE BETWEEN LENORA ST AND BLANCHARD ST,1.5,480,661,2.5,660,1081,,,,1.5,480.0,661.0,2.5,660.0,1081.0,,,,240.0
7273,7TH AVE BETWEEN MADISON ST AND SPRING ST,4.5,480,661,5.0,660,1021,4.5,1020.0,1201.0,4.5,480.0,661.0,5.0,660.0,1021.0,4.5,1020.0,1201.0,120.0
7274,7TH AVE BETWEEN MADISON ST OFF RP AND MADISON ST,4.5,480,661,5.0,660,1021,4.5,1020.0,1201.0,4.5,480.0,661.0,5.0,660.0,1021.0,4.5,1020.0,1201.0,120.0
7276,7TH AVE BETWEEN OLIVE WAY AND STEWART ST,3.5,480,661,4.5,660,1021,3.0,1020.0,1201.0,3.5,480.0,661.0,4.5,660.0,1021.0,3.0,1020.0,1201.0,120.0
7277,7TH AVE BETWEEN PIKE ST AND PINE ST,3.5,480,661,4.0,660,1021,3.5,1020.0,1201.0,3.5,480.0,661.0,4.0,660.0,1021.0,3.5,1020.0,1201.0,
7278,7TH AVE BETWEEN PINE ST AND OLIVE WAY,3.5,480,661,4.0,660,1021,3.5,1020.0,1201.0,3.5,480.0,661.0,4.0,660.0,1021.0,3.5,1020.0,1201.0,120.0
7279,7TH AVE BETWEEN STEWART ST AND VIRGINIA ST,3.5,480,661,4.5,660,1021,3.0,1020.0,1201.0,3.5,480.0,661.0,4.5,660.0,1021.0,3.0,1020.0,1201.0,120.0
7280,7TH AVE BETWEEN UNION ST AND PIKE ST,3.5,480,661,4.0,660,1021,3.5,1020.0,1201.0,3.5,480.0,661.0,4.0,660.0,1021.0,3.5,1020.0,1201.0,120.0
7283,7TH AVE BETWEEN WESTLAKE AVE AND LENORA ST,3.5,480,661,4.5,660,1021,3.0,1020.0,1201.0,3.5,480.0,661.0,4.5,660.0,1021.0,3.0,1020.0,1201.0,120.0
7341,7TH AVE S BETWEEN S JACKSON ST AND S KING ST,0.5,480,661,2.0,660,1021,1.5,1020.0,1201.0,0.5,480.0,661.0,2.0,660.0,1021.0,1.5,1020.0,1201.0,120.0
7343,7TH AVE S BETWEEN S KING ST AND S WELLER ST,1.0,480,661,4.5,660,1021,3.0,1020.0,1201.0,1.0,480.0,661.0,4.5,660.0,1021.0,3.0,1020.0,1201.0,120.0
7347,7TH AVE S BETWEEN S MAIN ST AND S JACKSON ST,0.5,480,661,2.0,660,1021,1.5,1020.0,1201.0,0.5,480.0,661.0,2.0,660.0,1021.0,1.5,1020.0,1201.0,120.0
7359,7TH AVE S BETWEEN S WELLER ST AND S LANE ST,1.0,480,661,4.5,660,1021,3.0,1020.0,1201.0,1.0,480.0,661.0,4.5,660.0,1021.0,3.0,1020.0,1201.0,120.0
7393,8TH AVE BETWEEN BELL ST AND DENNY WAY,1.5,480,661,2.5,660,1081,,,,1.5,480.0,661.0,2.5,660.0,1081.0,,,,240.0
7394,8TH AVE BETWEEN BLANCHARD ST AND BELL ST,1.5,480,661,2.5,660,1081,,,,1.5,480.0,661.0,2.5,660.0,1081.0,,,,240.0
7395,8TH AVE BETWEEN CHERRY ST AND COLUMBIA ST,4.5,480,661,5.0,660,1021,4.5,1020.0,1201.0,4.5,480.0,661.0,5.0,660.0,1021.0,4.5,1020.0,1201.0,120.0
7396,8TH AVE BETWEEN COLUMBIA ST AND MARION ST,4.5,480,661,5.0,660,1021,4.5,1020.0,1201.0,4.5,480.0,661.0,5.0,660.0,1021.0,4.5,1020.0,1201.0,120.0
7398,8TH AVE BETWEEN JAMES ST AND CHERRY ST,4.5,480,661,5.0,660,1021,4.5,1020.0,1201.0,4.5,480.0,661.0,5.0,660.0,1021.0,4.5,1020.0,1201.0,120.0
7399,8TH AVE BETWEEN MADISON ST AND SPRING ST,4.5,480,661,5.0,660,1021,4.5,1020.0,1201.0,4.5,480.0,661.0,5.0,660.0,1021.0,4.5,1020.0,1201.0,120.0
7400,8TH AVE BETWEEN MARION ST AND MADISON ST,4.5,480,661,5.0,660,1021,4.5,1020.0,1201.0,4.5,480.0,661.0,5.0,660.0,1021.0,4.5,1020.0,1201.0,120.0
7401,8TH AVE BETWEEN OLIVE WAY AND STEWART ST,3.5,480,661,4.5,660,1021,3.0,1020.0,1201.0,3.5,480.0,661.0,4.5,660.0,1021.0,3.0,1020.0,1201.0,120.0
7403,8TH AVE BETWEEN PINE ST AND OLIVE WAY,3.5,480,661,4.0,660,1021,3.5,1020.0,1201.0,3.5,480.0,661.0,4.0,660.0,1021.0,3.5,1020.0,1201.0,120.0
7405,8TH AVE BETWEEN SPRING ST AND SENECA ST,4.5,480,661,5.0,660,1021,4.5,1020.0,1201.0,4.5,480.0,661.0,5.0,660.0,1021.0,4.5,1020.0,1201.0,120.0
7406,8TH AVE BETWEEN STEWART ST AND VIRGINIA ST,3.5,480,661,4.5,660,1021,3.0,1020.0,1201.0,3.5,480.0,661.0,4.5,660.0,1021.0,3.0,1020.0,1201.0,120.0
7407,8TH AVE BETWEEN VIRGINIA ST AND WESTLAKE AVE,3.5,480,661,4.5,660,1021,3.0,1020.0,1201.0,3.5,480.0,661.0,4.5,660.0,1021.0,3.0,1020.0,1201.0,120.0
7408,8TH AVE BETWEEN WESTLAKE AVE AND BLANCHARD ST,1.5,480,661,2.5,660,1081,,,,1.5,480.0,661.0,2.5,660.0,1081.0,,,,240.0
7410,8TH AVE N BETWEEN ALOHA ST AND WESTLAKE S AVE N,1.5,480,661,2.0,660,1081,,,,1.5,480.0,661.0,2.0,660.0,1081.0,,,,600.0
7414,8TH AVE N BETWEEN HARRISON ST AND REPUBLICAN ST,2.5,480,661,3.0,660,1081,,,,2.5,480.0,661.0,3.0,660.0,1081.0,,,,120.0
7416,8TH AVE N BETWEEN JOHN ST AND THOMAS ST,2.5,480,661,3.0,660,1081,,,,2.5,480.0,661.0,3.0,660.0,1081.0,,,,120.0
7419,8TH AVE N BETWEEN REPUBLICAN ST AND MERCER SR ST,2.5,480,661,3.0,660,1081,,,,2.5,480.0,661.0,3.0,660.0,1081.0,,,,600.0
7420,8TH AVE N BETWEEN ROY ST AND VALLEY ST,1.5,480,661,2.0,660,1081,,,,1.5,480.0,661.0,2.0,660.0,1081.0,,,,600.0
7421,8TH AVE N BETWEEN THOMAS ST AND HARRISON ST,2.5,480,661,3.0,660,1081,,,,2.5,480.0,661.0,3.0,660.0,1081.0,,,,
7422,8TH AVE N BETWEEN VALLEY ST AND ALOHA ST,1.5,480,661,2.0,660,1081,,,,1.5,480.0,661.0,2.0,660.0,1081.0,,,,600.0
7574,8TH AVE S BETWEEN S JACKSON ST AND S KING ST,0.5,480,661,2.0,660,1021,1.5,1020.0,1201.0,0.5,480.0,661.0,2.0,660.0,1021.0,1.5,1020.0,1201.0,120.0
7576,8TH AVE S BETWEEN S KING ST AND S WELLER ST,0.5,480,661,2.0,660,1021,1.5,1020.0,1201.0,0.5,480.0,661.0,2.0,660.0,1021.0,1.5,1020.0,1201.0,120.0
7591,8TH AVE S BETWEEN S WELLER ST AND S LANE ST,0.5,480,661,2.0,660,1021,1.5,1020.0,1201.0,0.5,480.0,661.0,2.0,660.0,1021.0,1.5,1020.0,1201.0,120.0
7629,9TH AVE BETWEEN 9TH AV I5 EXPRESS ON RP AND PINE ST,3.5,480,661,4.0,660,1021,3.5,1020.0,1201.0,3.5,480.0,661.0,4.0,660.0,1021.0,3.5,1020.0,1201.0,120.0
7631,9TH AVE BETWEEN CHERRY ST AND COLUMBIA ST,4.5,480,661,5.0,660,1021,4.5,1020.0,1201.0,4.5,480.0,661.0,5.0,660.0,1021.0,4.5,1020.0,1201.0,120.0
7632,9TH AVE BETWEEN COLUMBIA ST AND MARION ST,4.5,480,661,5.0,660,1021,4.5,1020.0,1201.0,4.5,480.0,661.0,5.0,660.0,1021.0,4.5,1020.0,1201.0,120.0
7634,9TH AVE BETWEEN HOWELL ST AND STEWART ST,1.5,480,661,2.5,660,1081,,,,1.5,480.0,661.0,2.5,660.0,1081.0,,,,240.0
7636,9TH AVE BETWEEN JEFFERSON ST AND JAMES ST,4.5,480,661,5.0,660,1021,4.5,1020.0,1201.0,4.5,480.0,661.0,5.0,660.0,1021.0,4.5,1020.0,1201.0,120.0
7637,9TH AVE BETWEEN LENORA ST AND BLANCHARD ST,1.5,480,661,2.5,660,1081,,,,1.5,480.0,661.0,2.5,660.0,1081.0,,,,240.0
7638,9TH AVE BETWEEN MADISON ST AND SPRING ST,4.5,480,661,5.0,660,1021,4.5,1020.0,1201.0,4.5,480.0,661.0,5.0,660.0,1021.0,4.5,1020.0,1201.0,120.0
7639,9TH AVE BETWEEN MARION ST AND MADISON ST,4.5,480,661,5.0,660,1021,4.5,1020.0,1201.0,4.5,480.0,661.0,5.0,660.0,1021.0,4.5,1020.0,1201.0,120.0
7642,9TH AVE BETWEEN PINE ST AND OLIVE WAY,3.5,480,661,4.0,660,1021,3.5,1020.0,1201.0,3.5,480.0,661.0,4.0,660.0,1021.0,3.5,1020.0,1201.0,
7643,9TH AVE BETWEEN SENECA ST AND UNIVERSITY ST,4.5,480,661,5.0,660,1021,4.5,1020.0,1201.0,4.5,480.0,661.0,5.0,660.0,1021.0,4.5,1020.0,1201.0,120.0
7644,9TH AVE BETWEEN SPRING ST AND SENECA ST,4.5,480,661,5.0,660,1021,4.5,1020.0,1201.0,4.5,480.0,661.0,5.0,660.0,1021.0,4.5,1020.0,1201.0,75.0
7645,9TH AVE BETWEEN SPRUCE ST AND ALDER ST,4.5,480,661,5.0,660,1021,4.5,1020.0,1201.0,4.5,480.0,661.0,5.0,660.0,1021.0,4.5,1020.0,1201.0,120.0
7646,9TH AVE BETWEEN STEWART ST AND VIRGINIA ST,1.5,480,661,2.5,660,1081,,,,1.5,480.0,661.0,2.5,660.0,1081.0,,,,240.0
7647,9TH AVE BETWEEN VIRGINIA ST AND LENORA ST,1.5,480,661,2.5,660,1081,,,,1.5,480.0,661.0,2.5,660.0,1081.0,,,,240.0
7648,9TH AVE BETWEEN WESTLAKE AVE AND DENNY WAY,1.5,480,661,2.5,660,1081,,,,1.5,480.0,661.0,2.5,660.0,1081.0,,,,180.0
7649,9TH AVE N BETWEEN BROAD E ST AND WESTLAKE AVE N,1.5,480,661,2.0,660,1081,,,,1.5,480.0,661.0,2.0,660.0,1081.0,,,,600.0
7651,9TH AVE N BETWEEN DENNY WAY AND JOHN ST,2.5,480,661,3.0,660,1081,,,,2.5,480.0,661.0,3.0,660.0,1081.0,,,,600.0
7652,9TH AVE N BETWEEN HARRISON ST AND REPUBLICAN ST,2.5,480,661,3.0,660,1081,,,,2.5,480.0,661.0,3.0,660.0,1081.0,,,,120.0
7653,9TH AVE N BETWEEN JOHN ST AND THOMAS ST,2.5,480,661,3.0,660,1081,,,,2.5,480.0,661.0,3.0,660.0,1081.0,,,,120.0
7656,9TH AVE N BETWEEN REPUBLICAN ST AND MERCER SR ST,2.5,480,661,3.0,660,1081,,,,2.5,480.0,661.0,3.0,660.0,1081.0,,,,600.0
7657,9TH AVE N BETWEEN THOMAS ST AND HARRISON ST,2.5,480,661,3.0,660,1081,,,,2.5,480.0,661.0,3.0,660.0,1081.0,,,,120.0
7837,ALASKAN E RDWY WAY BETWEEN MADISON ST AND SPRING ST,3.0,480,661,5.0,660,1021,4.0,1020.0,1201.0,3.0,480.0,661.0,5.0,660.0,1021.0,4.0,1020.0,1201.0,240.0
7841,ALASKAN E RDWY WAY BETWEEN SPRING ST AND SENECA ST,3.0,480,661,5.0,660,1021,4.0,1020.0,1201.0,3.0,480.0,661.0,5.0,660.0,1021.0,4.0,1020.0,1201.0,240.0
7843,ALASKAN E RDWY WAY BETWEEN UNIVERSITY ST AND UNION ST,3.0,480,661,5.0,660,1021,4.0,1020.0,1201.0,3.0,480.0,661.0,5.0,660.0,1021.0,4.0,1020.0,1201.0,240.0
7848,ALASKAN E RDWY WAY S BETWEEN YESLER WAY AND S WASHINGTON ST,2.5,480,661,5.0,660,1081,,,,2.5,480.0,661.0,5.0,660.0,1081.0,,,,120.0
7853,ALASKAN WAY BETWEEN COLUMBIA ST AND MARION ST,3.0,480,661,5.0,660,1021,4.0,1020.0,1201.0,3.0,480.0,661.0,5.0,660.0,1021.0,4.0,1020.0,1201.0,240.0
7855,ALASKAN WAY BETWEEN MADISON ST AND SPRING ST,3.0,480,661,5.0,660,1021,4.0,1020.0,1201.0,3.0,480.0,661.0,5.0,660.0,1021.0,4.0,1020.0,1201.0,240.0
7856,ALASKAN WAY BETWEEN MARION ST AND MADISON ST,3.0,480,661,5.0,660,1021,4.0,1020.0,1201.0,3.0,480.0,661.0,5.0,660.0,1021.0,4.0,1020.0,1201.0,240.0
7859,ALASKAN WAY BETWEEN SENECA ST AND UNIVERSITY ST,3.0,480,661,5.0,660,1021,4.0,1020.0,1201.0,3.0,480.0,661.0,5.0,660.0,1021.0,4.0,1020.0,1201.0,
7860,ALASKAN WAY BETWEEN SPRING ST AND SENECA ST,3.0,480,661,5.0,660,1021,4.0,1020.0,1201.0,3.0,480.0,661.0,5.0,660.0,1021.0,4.0,1020.0,1201.0,240.0
7862,ALASKAN WAY BETWEEN UNIVERSITY ST AND UNION ST,3.0,480,661,5.0,660,1021,4.0,1020.0,1201.0,3.0,480.0,661.0,5.0,660.0,1021.0,4.0,1020.0,1201.0,
7903,ALDER ST BETWEEN 9TH AVE AND TERRY AVE,4.5,480,661,5.0,660,1021,4.5,1020.0,1201.0,4.5,480.0,661.0,5.0,660.0,1021.0,4.5,1020.0,1201.0,120.0
7905,ALDER ST BETWEEN TERRY AVE AND BROADWAY,4.5,480,661,5.0,660,1021,4.5,1020.0,1201.0,4.5,480.0,661.0,5.0,660.0,1021.0,4.5,1020.0,1201.0,120.0
7942,ALOHA ST BETWEEN 8TH AVE N AND 9TH AVE N,1.5,480,661,2.0,660,1081,,,,1.5,480.0,661.0,2.0,660.0,1081.0,,,,600.0
7943,ALOHA ST BETWEEN AURORA AVE N AND DEXTER AVE N,1.5,480,661,2.0,660,1081,,,,1.5,480.0,661.0,2.0,660.0,1081.0,,,,600.0
7944,ALOHA ST BETWEEN DEXTER AVE N AND 8TH AVE N,1.5,480,661,2.0,660,1081,,,,1.5,480.0,661.0,2.0,660.0,1081.0,,,,600.0
7947,ALOHA ST BETWEEN MINOR AVE N AND YALE AVE N,1.5,480,661,2.0,660,1081,,,,1.5,480.0,661.0,2.0,660.0,1081.0,,,,600.0
7953,ALOHA ST BETWEEN YALE AVE N AND EASTLAKE AVE E,1.5,480,661,2.0,660,1081,,,,1.5,480.0,661.0,2.0,660.0,1081.0,,,,120.0
8175,BALLARD AVE NW BETWEEN 20TH AVE NW AND NW VERNON PL,1.0,480,661,2.0,660,1021,3.0,1020.0,1201.0,1.0,480.0,661.0,2.0,660.0,1021.0,3.0,1020.0,1201.0,120.0
8176,BALLARD AVE NW BETWEEN 22ND AVE NW AND NW MARKET ST,1.0,480,661,2.0,660,1021,3.0,1020.0,1201.0,1.0,480.0,661.0,2.0,660.0,1021.0,3.0,1020.0,1201.0,120.0
8177,BALLARD AVE NW BETWEEN NW 48TH ST AND NW DOCK PL,0.0,0,2,0.0,0,2,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,
8178,BALLARD AVE NW BETWEEN NW BALLARD WAY AND NW 48TH ST,0.0,0,2,0.0,0,2,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,
8179,BALLARD AVE NW BETWEEN NW DOCK PL AND NW IONE PL,0.5,480,661,1.0,660,1021,1.0,1020.0,1201.0,0.5,480.0,661.0,1.0,660.0,1021.0,1.0,1020.0,1201.0,240.0
8180,BALLARD AVE NW BETWEEN NW IONE PL AND 20TH AVE NW,0.5,480,661,1.0,660,1021,1.0,1020.0,1201.0,0.5,480.0,661.0,1.0,660.0,1021.0,1.0,1020.0,1201.0,240.0
8181,BALLARD AVE NW BETWEEN NW VERNON PL AND 22ND AVE NW,1.0,480,661,2.0,660,1021,3.0,1020.0,1201.0,1.0,480.0,661.0,2.0,660.0,1021.0,3.0,1020.0,1201.0,120.0
8197,BARNES AVE NW BETWEEN 17TH AVE NW AND NW MARKET ST,0.5,480,661,1.0,660,1021,1.0,1020.0,1201.0,0.5,480.0,661.0,1.0,660.0,1021.0,1.0,1020.0,1201.0,240.0
8204,BATTERY ST BETWEEN 1ST AVE AND 2ND AVE,1.0,480,661,2.0,660,1021,1.5,1020.0,1201.0,1.0,480.0,661.0,2.0,660.0,1021.0,1.5,1020.0,1201.0,240.0
8205,BATTERY ST BETWEEN 2ND AVE AND 3RD AVE,1.0,480,661,2.0,660,1021,1.5,1020.0,1201.0,1.0,480.0,661.0,2.0,660.0,1021.0,1.5,1020.0,1201.0,240.0
8206,BATTERY ST BETWEEN 3RD AVE AND 4TH AVE,1.0,480,661,2.0,660,1021,1.5,1020.0,1201.0,1.0,480.0,661.0,2.0,660.0,1021.0,1.5,1020.0,1201.0,240.0
8207,BATTERY ST BETWEEN 4TH AVE AND 5TH AVE,1.0,480,661,2.0,660,1021,1.5,1020.0,1201.0,1.0,480.0,661.0,2.0,660.0,1021.0,1.5,1020.0,1201.0,240.0
8209,BATTERY ST BETWEEN AURORA AVE AND 7TH AVE,1.5,480,661,2.5,660,1081,,,,1.5,480.0,661.0,2.5,660.0,1081.0,,,,240.0
8210,BATTERY ST BETWEEN ELLIOTT AVE AND WESTERN AVE,1.0,480,661,2.0,660,1021,1.5,1020.0,1201.0,1.0,480.0,661.0,2.0,660.0,1021.0,1.5,1020.0,1201.0,240.0
8211,BATTERY ST BETWEEN WESTERN AVE AND 1ST AVE,1.0,480,661,2.0,660,1021,1.5,1020.0,1201.0,1.0,480.0,661.0,2.0,660.0,1021.0,1.5,1020.0,1201.0,240.0
8218,BAY ST BETWEEN WESTERN AVE AND 1ST AVE,1.0,480,661,2.0,660,1021,1.5,1020.0,1201.0,1.0,480.0,661.0,2.0,660.0,1021.0,1.5,1020.0,1201.0,240.0
8373,BELL ST BETWEEN 1ST AVE AND 2ND AVE,2.5,480,661,3.0,660,1021,2.5,1020.0,1201.0,2.5,480.0,661.0,3.0,660.0,1021.0,2.5,1020.0,1201.0,120.0
8374,BELL ST BETWEEN 2ND AVE AND 3RD AVE,2.5,480,661,3.0,660,1021,2.5,1020.0,1201.0,2.5,480.0,661.0,3.0,660.0,1021.0,2.5,1020.0,1201.0,120.0
8375,BELL ST BETWEEN 3RD AVE AND 4TH AVE,2.5,480,661,3.0,660,1021,2.5,1020.0,1201.0,2.5,480.0,661.0,3.0,660.0,1021.0,2.5,1020.0,1201.0,120.0
8376,BELL ST BETWEEN 4TH AVE AND 5TH AVE,2.5,480,661,3.0,660,1021,2.5,1020.0,1201.0,2.5,480.0,661.0,3.0,660.0,1021.0,2.5,1020.0,1201.0,120.0
8377,BELL ST BETWEEN 5TH AVE AND 6TH AVE,2.5,480,661,3.0,660,1021,2.5,1020.0,1201.0,2.5,480.0,661.0,3.0,660.0,1021.0,2.5,1020.0,1201.0,120.0
8378,BELL ST BETWEEN 6TH AVE AND 7TH AVE,1.5,480,661,2.5,660,1081,,,,1.5,480.0,661.0,2.5,660.0,1081.0,,,,240.0
8379,BELL ST BETWEEN 7TH AVE AND 8TH AVE,1.5,480,661,2.5,660,1081,,,,1.5,480.0,661.0,2.5,660.0,1081.0,,,,240.0
8380,BELL ST BETWEEN 8TH AVE AND DENNY WAY,1.5,480,661,2.5,660,1081,,,,1.5,480.0,661.0,2.5,660.0,1081.0,,,,240.0
8408,BELMONT AVE BETWEEN E PIKE ST AND E PINE ST,2.0,480,661,3.0,660,1021,3.0,1020.0,1321.0,2.0,480.0,661.0,3.0,660.0,1021.0,3.0,1020.0,1321.0,120.0
8409,BELMONT AVE BETWEEN E PINE ST AND E OLIVE ST,1.5,480,661,2.5,660,1021,3.0,1020.0,1321.0,2.0,480.0,661.0,2.5,660.0,1021.0,3.0,1020.0,1321.0,120.0
8410,BELMONT AVE BETWEEN E UNION ST AND E PIKE ST,2.0,480,661,3.0,660,1021,3.0,1020.0,1321.0,2.0,480.0,661.0,3.0,660.0,1021.0,3.0,1020.0,1321.0,120.0
8468,BLANCHARD ST BETWEEN 1ST AVE AND 2ND AVE,2.5,480,661,3.0,660,1021,2.5,1020.0,1201.0,2.5,480.0,661.0,3.0,660.0,1021.0,2.5,1020.0,1201.0,120.0
8469,BLANCHARD ST BETWEEN 2ND AVE AND 3RD AVE,2.5,480,661,3.0,660,1021,2.5,1020.0,1201.0,2.5,480.0,661.0,3.0,660.0,1021.0,2.5,1020.0,1201.0,120.0
8470,BLANCHARD ST BETWEEN 3RD AVE AND 4TH AVE,2.5,480,661,3.0,660,1021,2.5,1020.0,1201.0,2.5,480.0,661.0,3.0,660.0,1021.0,2.5,1020.0,1201.0,120.0
8471,BLANCHARD ST BETWEEN 4TH AVE AND 5TH AVE,2.5,480,661,3.0,660,1021,2.5,1020.0,1201.0,2.5,480.0,661.0,3.0,660.0,1021.0,2.5,1020.0,1201.0,120.0
